Code,Intitule,Unite,Value,Year,Region,Ressource_type
CA4,Gaz naturel,ktep,157,2015,France Metropolitaine,CONSOMMATION
CA4,Gaz naturel,ktep,165,2016,France Metropolitaine,CONSOMMATION
CA4,Gaz naturel,ktep,165,2017,France Metropolitaine,CONSOMMATION
CA4,Gaz naturel,ktep,188,2018,France Metropolitaine,CONSOMMATION
CA4,Gaz naturel,ktep,189,2019,France Metropolitaine,CONSOMMATION
CA5,Électricité (unité propre),GWh,"",2014,France Metropolitaine,CONSOMMATION
CA5,Électricité (unité propre),GWh,"",2015,France Metropolitaine,CONSOMMATION
CA5,Électricité (unité propre),GWh,"",2016,France Metropolitaine,CONSOMMATION
CA5,Électricité (unité propre),GWh,"",2017,France Metropolitaine,CONSOMMATION
CA5,Électricité (unité propre),GWh,"",2018,France Metropolitaine,CONSOMMATION
CA5,Électricité (unité propre),GWh,"",2019,France Metropolitaine,CONSOMMATION
CA6,Électricité,ktep,706,2014,France Metropolitaine,CONSOMMATION
CA6,Électricité,ktep,763,2015,France Metropolitaine,CONSOMMATION
CA6,Électricité,ktep,763,2016,France Metropolitaine,CONSOMMATION
CA6,Électricité,ktep,765,2017,France Metropolitaine,CONSOMMATION
CA6,Électricité,ktep,740,2018,France Metropolitaine,CONSOMMATION
CA6,Électricité,ktep,726,2019,France Metropolitaine,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,165,2014,France Metropolitaine,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,175,2015,France Metropolitaine,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,176,2016,France Metropolitaine,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,183,2017,France Metropolitaine,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,191,2018,France Metropolitaine,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,201,2019,France Metropolitaine,CONSOMMATION
CA8,Chaleur commercialisée,ktep,9,2014,France Metropolitaine,CONSOMMATION
CA8,Chaleur commercialisée,ktep,7,2015,France Metropolitaine,CONSOMMATION
CA8,Chaleur commercialisée,ktep,9,2016,France Metropolitaine,CONSOMMATION
CA8,Chaleur commercialisée,ktep,8,2017,France Metropolitaine,CONSOMMATION
CA8,Chaleur commercialisée,ktep,12,2018,France Metropolitaine,CONSOMMATION
CA8,Chaleur commercialisée,ktep,19,2019,France Metropolitaine,CONSOMMATION
CI1,Industrie,ktep,32320,2014,France Metropolitaine,CONSOMMATION
CI1,Industrie,ktep,31582,2015,France Metropolitaine,CONSOMMATION
CI1,Industrie,ktep,32283,2016,France Metropolitaine,CONSOMMATION
CI1,Industrie,ktep,31903,2017,France Metropolitaine,CONSOMMATION
CI1,Industrie,ktep,32144,2018,France Metropolitaine,CONSOMMATION
CI1,Industrie,ktep,31026,2019,France Metropolitaine,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2014,France Metropolitaine,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2015,France Metropolitaine,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2016,France Metropolitaine,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2017,France Metropolitaine,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2018,France Metropolitaine,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2019,France Metropolitaine,CONSOMMATION
CI3,Charbon,ktep,"",2014,France Metropolitaine,CONSOMMATION
CI3,Charbon,ktep,"",2015,France Metropolitaine,CONSOMMATION
CI3,Charbon,ktep,"",2016,France Metropolitaine,CONSOMMATION
CI3,Charbon,ktep,"",2017,France Metropolitaine,CONSOMMATION
CI3,Charbon,ktep,"",2018,France Metropolitaine,CONSOMMATION
CI3,Charbon,ktep,"",2019,France Metropolitaine,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2014,France Metropolitaine,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2015,France Metropolitaine,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2016,France Metropolitaine,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2017,France Metropolitaine,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2018,France Metropolitaine,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2019,France Metropolitaine,CONSOMMATION
CI4,Produits pétroliers,ktep,"",2014,France Metropolitaine,CONSOMMATION
CI4,Produits pétroliers,ktep,"",2015,France Metropolitaine,CONSOMMATION
CI4,Produits pétroliers,ktep,"",2016,France Metropolitaine,CONSOMMATION
CI4,Produits pétroliers,ktep,"",2017,France Metropolitaine,CONSOMMATION
CI4,Produits pétroliers,ktep,"",2018,France Metropolitaine,CONSOMMATION
CI4,Produits pétroliers,ktep,"",2019,France Metropolitaine,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2014,France Metropolitaine,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2015,France Metropolitaine,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2016,France Metropolitaine,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2017,France Metropolitaine,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2018,France Metropolitaine,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2019,France Metropolitaine,CONSOMMATION
CI6,Gaz naturel,ktep,"",2014,France Metropolitaine,CONSOMMATION
CI6,Gaz naturel,ktep,"",2015,France Metropolitaine,CONSOMMATION
CI6,Gaz naturel,ktep,"",2016,France Metropolitaine,CONSOMMATION
CI6,Gaz naturel,ktep,"",2017,France Metropolitaine,CONSOMMATION
CI6,Gaz naturel,ktep,"",2018,France Metropolitaine,CONSOMMATION
CI6,Gaz naturel,ktep,"",2019,France Metropolitaine,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2014,France Metropolitaine,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2015,France Metropolitaine,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2016,France Metropolitaine,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2017,France Metropolitaine,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2018,France Metropolitaine,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2019,France Metropolitaine,CONSOMMATION
CI8,Électricité,ktep,"",2014,France Metropolitaine,CONSOMMATION
CI8,Électricité,ktep,"",2015,France Metropolitaine,CONSOMMATION
