Code,Intitule,Unite,Value,Year,Region,Ressource_type
CA5,Électricité (unité propre),GWh,769,2015,Grand Est,CONSOMMATION
CA5,Électricité (unité propre),GWh,660,2016,Grand Est,CONSOMMATION
CA5,Électricité (unité propre),GWh,687,2017,Grand Est,CONSOMMATION
CA5,Électricité (unité propre),GWh,678,2018,Grand Est,CONSOMMATION
CA5,Électricité (unité propre),GWh,589,2019,Grand Est,CONSOMMATION
CA6,Électricité,ktep,62,2014,Grand Est,CONSOMMATION
CA6,Électricité,ktep,66,2015,Grand Est,CONSOMMATION
CA6,Électricité,ktep,57,2016,Grand Est,CONSOMMATION
CA6,Électricité,ktep,59,2017,Grand Est,CONSOMMATION
CA6,Électricité,ktep,58,2018,Grand Est,CONSOMMATION
CA6,Électricité,ktep,51,2019,Grand Est,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,17,2014,Grand Est,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,21,2015,Grand Est,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,19,2016,Grand Est,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,19,2017,Grand Est,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,21,2018,Grand Est,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,23,2019,Grand Est,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2014,Grand Est,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2015,Grand Est,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2016,Grand Est,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2017,Grand Est,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2018,Grand Est,CONSOMMATION
CA8,Chaleur commercialisée,ktep,1,2019,Grand Est,CONSOMMATION
CI1,Industrie,ktep,4908,2014,Grand Est,CONSOMMATION
CI1,Industrie,ktep,4975,2015,Grand Est,CONSOMMATION
CI1,Industrie,ktep,5008,2016,Grand Est,CONSOMMATION
CI1,Industrie,ktep,5031,2017,Grand Est,CONSOMMATION
CI1,Industrie,ktep,4776,2018,Grand Est,CONSOMMATION
CI1,Industrie,ktep,4581,2019,Grand Est,CONSOMMATION
CI11,Chaleur commercialisée,ktep,130,2014,Grand Est,CONSOMMATION
CI11,Chaleur commercialisée,ktep,147,2015,Grand Est,CONSOMMATION
CI11,Chaleur commercialisée,ktep,183,2016,Grand Est,CONSOMMATION
CI11,Chaleur commercialisée,ktep,234,2017,Grand Est,CONSOMMATION
CI11,Chaleur commercialisée,ktep,224,2018,Grand Est,CONSOMMATION
CI11,Chaleur commercialisée,ktep,269,2019,Grand Est,CONSOMMATION
CI3,Charbon,ktep,765,2014,Grand Est,CONSOMMATION
CI3,Charbon,ktep,727,2015,Grand Est,CONSOMMATION
CI3,Charbon,ktep,712,2016,Grand Est,CONSOMMATION
CI3,Charbon,ktep,657,2017,Grand Est,CONSOMMATION
CI3,Charbon,ktep,592,2018,Grand Est,CONSOMMATION
CI3,Charbon,ktep,468,2019,Grand Est,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2014,Grand Est,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2015,Grand Est,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2016,Grand Est,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2017,Grand Est,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2018,Grand Est,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,"",2019,Grand Est,CONSOMMATION
CI4,Produits pétroliers,ktep,365,2014,Grand Est,CONSOMMATION
CI4,Produits pétroliers,ktep,316,2015,Grand Est,CONSOMMATION
CI4,Produits pétroliers,ktep,290,2016,Grand Est,CONSOMMATION
CI4,Produits pétroliers,ktep,280,2017,Grand Est,CONSOMMATION
CI4,Produits pétroliers,ktep,262,2018,Grand Est,CONSOMMATION
CI4,Produits pétroliers,ktep,248,2019,Grand Est,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2014,Grand Est,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2015,Grand Est,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2016,Grand Est,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2017,Grand Est,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2018,Grand Est,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2019,Grand Est,CONSOMMATION
CI6,Gaz naturel,ktep,"",2014,Grand Est,CONSOMMATION
CI6,Gaz naturel,ktep,"",2015,Grand Est,CONSOMMATION
CI6,Gaz naturel,ktep,"",2016,Grand Est,CONSOMMATION
CI6,Gaz naturel,ktep,"",2017,Grand Est,CONSOMMATION
CI6,Gaz naturel,ktep,"",2018,Grand Est,CONSOMMATION
CI6,Gaz naturel,ktep,"",2019,Grand Est,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2014,Grand Est,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2015,Grand Est,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2016,Grand Est,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2017,Grand Est,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2018,Grand Est,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2019,Grand Est,CONSOMMATION
CI8,Électricité,ktep,"",2014,Grand Est,CONSOMMATION
CI8,Électricité,ktep,"",2015,Grand Est,CONSOMMATION
CI8,Électricité,ktep,"",2016,Grand Est,CONSOMMATION
CI8,Électricité,ktep,"",2017,Grand Est,CONSOMMATION
CI8,Électricité,ktep,"",2018,Grand Est,CONSOMMATION
CI8,Électricité,ktep,"",2019,Grand Est,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,277,2014,Grand Est,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,309,2015,Grand Est,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,368,2016,Grand Est,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,347,2017,Grand Est,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,377,2018,Grand Est,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,379,2019,Grand Est,CONSOMMATION
CR1,Résidentiel,ktep,3672,2014,Grand Est,CONSOMMATION
CR1,Résidentiel,ktep,3979,2015,Grand Est,CONSOMMATION
CR1,Résidentiel,ktep,4186,2016,Grand Est,CONSOMMATION
CR1,Résidentiel,ktep,4063,2017,Grand Est,CONSOMMATION
CR1,Résidentiel,ktep,3795,2018,Grand Est,CONSOMMATION
CR1,Résidentiel,ktep,3790,2019,Grand Est,CONSOMMATION
CR2,Produits pétroliers,ktep,649,2014,Grand Est,CONSOMMATION
CR2,Produits pétroliers,ktep,661,2015,Grand Est,CONSOMMATION
CR2,Produits pétroliers,ktep,591,2016,Grand Est,CONSOMMATION
CR2,Produits pétroliers,ktep,569,2017,Grand Est,CONSOMMATION
CR2,Produits pétroliers,ktep,487,2018,Grand Est,CONSOMMATION
CR2,Produits pétroliers,ktep,458,2019,Grand Est,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2014,Grand Est,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2015,Grand Est,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2016,Grand Est,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2017,Grand Est,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2018,Grand Est,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2019,Grand Est,CONSOMMATION
CR4,Gaz naturel,ktep,"",2014,Grand Est,CONSOMMATION
CR4,Gaz naturel,ktep,"",2015,Grand Est,CONSOMMATION
CR4,Gaz naturel,ktep,"",2016,Grand Est,CONSOMMATION
CR4,Gaz naturel,ktep,"",2017,Grand Est,CONSOMMATION
CR4,Gaz naturel,ktep,"",2018,Grand Est,CONSOMMATION
CR4,Gaz naturel,ktep,"",2019,Grand Est,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2014,Grand Est,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2015,Grand Est,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2016,Grand Est,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2017,Grand Est,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2018,Grand Est,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2019,Grand Est,CONSOMMATION
CR6,Électricité,ktep,"",2014,Grand Est,CONSOMMATION
CR6,Électricité,ktep,"",2015,Grand Est,CONSOMMATION
CR6,Électricité,ktep,"",2016,Grand Est,CONSOMMATION
CR6,Électricité,ktep,"",2017,Grand Est,CONSOMMATION
CR6,Électricité,ktep,"",2018,Grand Est,CONSOMMATION
CR6,Électricité,ktep,"",2019,Grand Est,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,787,2014,Grand Est,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,831,2015,Grand Est,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,888,2016,Grand Est,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,854,2017,Grand Est,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,828,2018,Grand Est,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,836,2019,Grand Est,CONSOMMATION
CR8,Chaleur commercialisée,ktep,90,2014,Grand Est,CONSOMMATION
CR8,Chaleur commercialisée,ktep,102,2015,Grand Est,CONSOMMATION
CR8,Chaleur commercialisée,ktep,97,2016,Grand Est,CONSOMMATION
CR8,Chaleur commercialisée,ktep,96,2017,Grand Est,CONSOMMATION
CR8,Chaleur commercialisée,ktep,94,2018,Grand Est,CONSOMMATION
CR8,Chaleur commercialisée,ktep,115,2019,Grand Est,CONSOMMATION
CTE1,Tertiaire,ktep,2085,2014,Grand Est,CONSOMMATION
CTE1,Tertiaire,ktep,2144,2015,Grand Est,CONSOMMATION
CTE1,Tertiaire,ktep,2049,2016,Grand Est,CONSOMMATION
CTE1,Tertiaire,ktep,2064,2017,Grand Est,CONSOMMATION
CTE1,Tertiaire,ktep,1955,2018,Grand Est,CONSOMMATION
CTE1,Tertiaire,ktep,1976,2019,Grand Est,CONSOMMATION
CTE2,Produits pétroliers,ktep,315,2014,Grand Est,CONSOMMATION
CTE2,Produits pétroliers,ktep,333,2015,Grand Est,CONSOMMATION
CTE2,Produits pétroliers,ktep,299,2016,Grand Est,CONSOMMATION
CTE2,Produits pétroliers,ktep,304,2017,Grand Est,CONSOMMATION
CTE2,Produits pétroliers,ktep,273,2018,Grand Est,CONSOMMATION
CTE2,Produits pétroliers,ktep,267,2019,Grand Est,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2014,Grand Est,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2015,Grand Est,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2016,Grand Est,CONSOMMATION
