Code,Intitule,Unite,Value,Year,Region,Ressource_type
CA5,Électricité (unité propre),GWh,749,2015,Occitanie,CONSOMMATION
CA5,Électricité (unité propre),GWh,770,2016,Occitanie,CONSOMMATION
CA5,Électricité (unité propre),GWh,758,2017,Occitanie,CONSOMMATION
CA5,Électricité (unité propre),GWh,722,2018,Occitanie,CONSOMMATION
CA5,Électricité (unité propre),GWh,680,2019,Occitanie,CONSOMMATION
CA6,Électricité,ktep,62,2014,Occitanie,CONSOMMATION
CA6,Électricité,ktep,64,2015,Occitanie,CONSOMMATION
CA6,Électricité,ktep,66,2016,Occitanie,CONSOMMATION
CA6,Électricité,ktep,65,2017,Occitanie,CONSOMMATION
CA6,Électricité,ktep,62,2018,Occitanie,CONSOMMATION
CA6,Électricité,ktep,58,2019,Occitanie,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,15,2014,Occitanie,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,15,2015,Occitanie,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,15,2016,Occitanie,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,15,2017,Occitanie,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,16,2018,Occitanie,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,15,2019,Occitanie,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2014,Occitanie,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2015,Occitanie,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2016,Occitanie,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2017,Occitanie,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2018,Occitanie,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2019,Occitanie,CONSOMMATION
CI1,Industrie,ktep,1257,2014,Occitanie,CONSOMMATION
CI1,Industrie,ktep,1229,2015,Occitanie,CONSOMMATION
CI1,Industrie,ktep,1210,2016,Occitanie,CONSOMMATION
CI1,Industrie,ktep,1235,2017,Occitanie,CONSOMMATION
CI1,Industrie,ktep,1382,2018,Occitanie,CONSOMMATION
CI1,Industrie,ktep,1357,2019,Occitanie,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2014,Occitanie,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2015,Occitanie,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2016,Occitanie,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2017,Occitanie,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2018,Occitanie,CONSOMMATION
CI11,Chaleur commercialisée,ktep,"",2019,Occitanie,CONSOMMATION
CI3,Charbon,ktep,"",2014,Occitanie,CONSOMMATION
CI3,Charbon,ktep,"",2015,Occitanie,CONSOMMATION
CI3,Charbon,ktep,"",2016,Occitanie,CONSOMMATION
CI3,Charbon,ktep,"",2017,Occitanie,CONSOMMATION
CI3,Charbon,ktep,"",2018,Occitanie,CONSOMMATION
CI3,Charbon,ktep,"",2019,Occitanie,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2014,Occitanie,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2015,Occitanie,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2016,Occitanie,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2017,Occitanie,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2018,Occitanie,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2019,Occitanie,CONSOMMATION
CI4,Produits pétroliers,ktep,223,2014,Occitanie,CONSOMMATION
CI4,Produits pétroliers,ktep,213,2015,Occitanie,CONSOMMATION
CI4,Produits pétroliers,ktep,221,2016,Occitanie,CONSOMMATION
CI4,Produits pétroliers,ktep,219,2017,Occitanie,CONSOMMATION
CI4,Produits pétroliers,ktep,232,2018,Occitanie,CONSOMMATION
CI4,Produits pétroliers,ktep,245,2019,Occitanie,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2014,Occitanie,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2015,Occitanie,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2016,Occitanie,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2017,Occitanie,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2018,Occitanie,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2019,Occitanie,CONSOMMATION
CI6,Gaz naturel,ktep,284,2014,Occitanie,CONSOMMATION
CI6,Gaz naturel,ktep,291,2015,Occitanie,CONSOMMATION
CI6,Gaz naturel,ktep,237,2016,Occitanie,CONSOMMATION
CI6,Gaz naturel,ktep,246,2017,Occitanie,CONSOMMATION
CI6,Gaz naturel,ktep,350,2018,Occitanie,CONSOMMATION
CI6,Gaz naturel,ktep,347,2019,Occitanie,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2014,Occitanie,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2015,Occitanie,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2016,Occitanie,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2017,Occitanie,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2018,Occitanie,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2019,Occitanie,CONSOMMATION
CI8,Électricité,ktep,479,2014,Occitanie,CONSOMMATION
CI8,Électricité,ktep,477,2015,Occitanie,CONSOMMATION
CI8,Électricité,ktep,486,2016,Occitanie,CONSOMMATION
CI8,Électricité,ktep,491,2017,Occitanie,CONSOMMATION
CI8,Électricité,ktep,489,2018,Occitanie,CONSOMMATION
CI8,Électricité,ktep,469,2019,Occitanie,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,217,2014,Occitanie,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,198,2015,Occitanie,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,209,2016,Occitanie,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,207,2017,Occitanie,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,224,2018,Occitanie,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,214,2019,Occitanie,CONSOMMATION
CR1,Résidentiel,ktep,2780,2014,Occitanie,CONSOMMATION
CR1,Résidentiel,ktep,2875,2015,Occitanie,CONSOMMATION
CR1,Résidentiel,ktep,3040,2016,Occitanie,CONSOMMATION
CR1,Résidentiel,ktep,2996,2017,Occitanie,CONSOMMATION
CR1,Résidentiel,ktep,2970,2018,Occitanie,CONSOMMATION
CR1,Résidentiel,ktep,2921,2019,Occitanie,CONSOMMATION
CR2,Produits pétroliers,ktep,341,2014,Occitanie,CONSOMMATION
CR2,Produits pétroliers,ktep,358,2015,Occitanie,CONSOMMATION
CR2,Produits pétroliers,ktep,396,2016,Occitanie,CONSOMMATION
CR2,Produits pétroliers,ktep,408,2017,Occitanie,CONSOMMATION
CR2,Produits pétroliers,ktep,377,2018,Occitanie,CONSOMMATION
CR2,Produits pétroliers,ktep,357,2019,Occitanie,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2014,Occitanie,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2015,Occitanie,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2016,Occitanie,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2017,Occitanie,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2018,Occitanie,CONSOMMATION
