Code,Intitule,Unite,Value,Year,Region,Ressource_type
E22,- Charbon,GWh,"",2018,Ile De France,PRODUCTION
E22,- Charbon,GWh,"",2019,Ile De France,PRODUCTION
E23,- Biomasse,GWh,414,2014,Ile De France,PRODUCTION
E23,- Biomasse,GWh,454,2015,Ile De France,PRODUCTION
E23,- Biomasse,GWh,957,2016,Ile De France,PRODUCTION
E23,- Biomasse,GWh,"",2017,Ile De France,PRODUCTION
E23,- Biomasse,GWh,"",2018,Ile De France,PRODUCTION
E23,- Biomasse,GWh,"",2019,Ile De France,PRODUCTION
E24,- Biogaz,GWh PCI,"",2014,Ile De France,PRODUCTION
E24,- Biogaz,GWh PCI,"",2015,Ile De France,PRODUCTION
E24,- Biogaz,GWh PCI,"",2016,Ile De France,PRODUCTION
E24,- Biogaz,GWh PCI,"",2017,Ile De France,PRODUCTION
E24,- Biogaz,GWh PCI,"",2018,Ile De France,PRODUCTION
E24,- Biogaz,GWh PCI,"",2019,Ile De France,PRODUCTION
E25,- Déchets urbains,GWh,"",2014,Ile De France,PRODUCTION
E25,- Déchets urbains,GWh,"",2015,Ile De France,PRODUCTION
E25,- Déchets urbains,GWh,"",2016,Ile De France,PRODUCTION
E25,- Déchets urbains,GWh,"",2017,Ile De France,PRODUCTION
E25,- Déchets urbains,GWh,"",2018,Ile De France,PRODUCTION
E25,- Déchets urbains,GWh,"",2019,Ile De France,PRODUCTION
E26,- Déchets industriels,GWh,"",2014,Ile De France,PRODUCTION
E26,- Déchets industriels,GWh,"",2015,Ile De France,PRODUCTION
E26,- Déchets industriels,GWh,"",2016,Ile De France,PRODUCTION
E26,- Déchets industriels,GWh,"",2017,Ile De France,PRODUCTION
E26,- Déchets industriels,GWh,"",2018,Ile De France,PRODUCTION
E26,- Déchets industriels,GWh,"",2019,Ile De France,PRODUCTION
E27,- Géothermie,GWh,"",2014,Ile De France,PRODUCTION
E27,- Géothermie,GWh,"",2015,Ile De France,PRODUCTION
E27,- Géothermie,GWh,"",2016,Ile De France,PRODUCTION
E27,- Géothermie,GWh,"",2017,Ile De France,PRODUCTION
E27,- Géothermie,GWh,"",2018,Ile De France,PRODUCTION
E27,- Géothermie,GWh,"",2019,Ile De France,PRODUCTION
E28,- Autre,GWh,0,2014,Ile De France,PRODUCTION
E28,- Autre,GWh,0,2015,Ile De France,PRODUCTION
E28,- Autre,GWh,"",2016,Ile De France,PRODUCTION
E28,- Autre,GWh,101,2017,Ile De France,PRODUCTION
E28,- Autre,GWh,77,2018,Ile De France,PRODUCTION
E28,- Autre,GWh,169,2019,Ile De France,PRODUCTION
E4,- Hydraulique (yc pompage),GWh,52,2014,Ile De France,PRODUCTION
E4,- Hydraulique (yc pompage),GWh,55,2015,Ile De France,PRODUCTION
E4,- Hydraulique (yc pompage),GWh,58,2016,Ile De France,PRODUCTION
E4,- Hydraulique (yc pompage),GWh,58,2017,Ile De France,PRODUCTION
E4,- Hydraulique (yc pompage),GWh,41,2018,Ile De France,PRODUCTION
E4,- Hydraulique (yc pompage),GWh,62,2019,Ile De France,PRODUCTION
E6,- Éolien,GWh,"",2014,Ile De France,PRODUCTION
E6,- Éolien,GWh,"",2015,Ile De France,PRODUCTION
E6,- Éolien,GWh,"",2016,Ile De France,PRODUCTION
E6,- Éolien,GWh,"",2017,Ile De France,PRODUCTION
E6,- Éolien,GWh,"",2018,Ile De France,PRODUCTION
E6,- Éolien,GWh,"",2019,Ile De France,PRODUCTION
E7,- Solaire photovoltaïque **,GWh,"",2014,Ile De France,PRODUCTION
E7,- Solaire photovoltaïque **,GWh,"",2015,Ile De France,PRODUCTION
E7,- Solaire photovoltaïque **,GWh,"",2016,Ile De France,PRODUCTION
E7,- Solaire photovoltaïque **,GWh,"",2017,Ile De France,PRODUCTION
E7,- Solaire photovoltaïque **,GWh,"",2018,Ile De France,PRODUCTION
E7,- Solaire photovoltaïque **,GWh,"",2019,Ile De France,PRODUCTION
E8,Production d'électricité nucléaire,GWh,0,2014,Ile De France,PRODUCTION
E8,Production d'électricité nucléaire,GWh,0,2015,Ile De France,PRODUCTION
E8,Production d'électricité nucléaire,GWh,0,2016,Ile De France,PRODUCTION
E8,Production d'électricité nucléaire,GWh,0,2017,Ile De France,PRODUCTION
E8,Production d'électricité nucléaire,GWh,0,2018,Ile De France,PRODUCTION
E8,Production d'électricité nucléaire,GWh,0,2019,Ile De France,PRODUCTION
E9,Production nette d'électricité des centrales thermiques classiques,GWh,3379,2014,Ile De France,PRODUCTION
E9,Production nette d'électricité des centrales thermiques classiques,GWh,3577,2015,Ile De France,PRODUCTION
E9,Production nette d'électricité des centrales thermiques classiques,GWh,3645,2016,Ile De France,PRODUCTION
E9,Production nette d'électricité des centrales thermiques classiques,GWh,3863,2017,Ile De France,PRODUCTION
E9,Production nette d'électricité des centrales thermiques classiques,GWh,3102,2018,Ile De France,PRODUCTION
E9,Production nette d'électricité des centrales thermiques classiques,GWh,2956,2019,Ile De France,PRODUCTION
P1,Production de charbon,kt,0,2014,Ile De France,PRODUCTION
P1,Production de charbon,kt,0,2015,Ile De France,PRODUCTION
P1,Production de charbon,kt,0,2016,Ile De France,PRODUCTION
P1,Production de charbon,kt,0,2017,Ile De France,PRODUCTION
P1,Production de charbon,kt,0,2018,Ile De France,PRODUCTION
P1,Production de charbon,kt,0,2019,Ile De France,PRODUCTION
P10,"- production de gaz naturel et grisou (P3*(3,6*0,9/41,868))",ktep,0,2014,Ile De France,PRODUCTION
P10,"- production de gaz naturel et grisou (P3*(3,6*0,9/41,868))",ktep,0,2015,Ile De France,PRODUCTION
P10,"- production de gaz naturel et grisou (P3*(3,6*0,9/41,868))",ktep,0,2016,Ile De France,PRODUCTION
P10,"- production de gaz naturel et grisou (P3*(3,6*0,9/41,868))",ktep,0,2017,Ile De France,PRODUCTION
P10,"- production de gaz naturel et grisou (P3*(3,6*0,9/41,868))",ktep,0,2018,Ile De France,PRODUCTION
P10,"- production de gaz naturel et grisou (P3*(3,6*0,9/41,868))",ktep,0,2019,Ile De France,PRODUCTION
P11,"Chaleur nucléaire (P4*(3,6/41,868))",ktep,0,2014,Ile De France,PRODUCTION
P11,"Chaleur nucléaire (P4*(3,6/41,868))",ktep,0,2015,Ile De France,PRODUCTION
P11,"Chaleur nucléaire (P4*(3,6/41,868))",ktep,0,2016,Ile De France,PRODUCTION
P11,"Chaleur nucléaire (P4*(3,6/41,868))",ktep,0,2017,Ile De France,PRODUCTION
P11,"Chaleur nucléaire (P4*(3,6/41,868))",ktep,0,2018,Ile De France,PRODUCTION
P11,"Chaleur nucléaire (P4*(3,6/41,868))",ktep,0,2019,Ile De France,PRODUCTION
P12,"Énergies renouvelables électriques (P5*(3,6/41,868))",ktep,13,2014,Ile De France,PRODUCTION
P12,"Énergies renouvelables électriques (P5*(3,6/41,868))",ktep,16,2015,Ile De France,PRODUCTION
P12,"Énergies renouvelables électriques (P5*(3,6/41,868))",ktep,18,2016,Ile De France,PRODUCTION
P12,"Énergies renouvelables électriques (P5*(3,6/41,868))",ktep,22,2017,Ile De France,PRODUCTION
P12,"Énergies renouvelables électriques (P5*(3,6/41,868))",ktep,24,2018,Ile De France,PRODUCTION
P12,"Énergies renouvelables électriques (P5*(3,6/41,868))",ktep,31,2019,Ile De France,PRODUCTION
P13,Biométhane injecté,GWh PCI,17,2014,Ile De France,PRODUCTION
P13,Biométhane injecté,GWh PCI,14,2015,Ile De France,PRODUCTION
P13,Biométhane injecté,GWh PCI,40,2016,Ile De France,PRODUCTION
P13,Biométhane injecté,GWh PCI,70,2017,Ile De France,PRODUCTION
P13,Biométhane injecté,GWh PCI,140,2018,Ile De France,PRODUCTION
P13,Biométhane injecté,GWh PCI,188,2019,Ile De France,PRODUCTION
P14,"Biométhane injecté (P13 * (3,6/41,868))",ktep,1,2014,Ile De France,PRODUCTION
P14,"Biométhane injecté (P13 * (3,6/41,868))",ktep,1,2015,Ile De France,PRODUCTION
P14,"Biométhane injecté (P13 * (3,6/41,868))",ktep,3,2016,Ile De France,PRODUCTION
P14,"Biométhane injecté (P13 * (3,6/41,868))",ktep,6,2017,Ile De France,PRODUCTION
P14,"Biométhane injecté (P13 * (3,6/41,868))",ktep,12,2018,Ile De France,PRODUCTION
P14,"Biométhane injecté (P13 * (3,6/41,868))",ktep,16,2019,Ile De France,PRODUCTION
P2,Production de pétrole,kt,"",2014,Ile De France,PRODUCTION
P2,Production de pétrole,kt,"",2015,Ile De France,PRODUCTION
P2,Production de pétrole,kt,"",2016,Ile De France,PRODUCTION
P2,Production de pétrole,kt,"",2017,Ile De France,PRODUCTION
P2,Production de pétrole,kt,"",2018,Ile De France,PRODUCTION
P2,Production de pétrole,kt,"",2019,Ile De France,PRODUCTION
P3,Production de gaz naturel et grisou,GWh PCS,0,2014,Ile De France,PRODUCTION
P3,Production de gaz naturel et grisou,GWh PCS,0,2015,Ile De France,PRODUCTION
P3,Production de gaz naturel et grisou,GWh PCS,0,2016,Ile De France,PRODUCTION
P3,Production de gaz naturel et grisou,GWh PCS,0,2017,Ile De France,PRODUCTION
P3,Production de gaz naturel et grisou,GWh PCS,0,2018,Ile De France,PRODUCTION
P3,Production de gaz naturel et grisou,GWh PCS,0,2019,Ile De France,PRODUCTION
P4,"Chaleur nucléaire (E8/0,33)",GWh,0,2014,Ile De France,PRODUCTION
P4,"Chaleur nucléaire (E8/0,33)",GWh,0,2015,Ile De France,PRODUCTION
P4,"Chaleur nucléaire (E8/0,33)",GWh,0,2016,Ile De France,PRODUCTION
