Code,Intitule,Unite,Value,Year,Region,Ressource_type
CA5,Électricité (unité propre),GWh,"",2015,Bretagne,CONSOMMATION
CA5,Électricité (unité propre),GWh,"",2016,Bretagne,CONSOMMATION
CA5,Électricité (unité propre),GWh,"",2017,Bretagne,CONSOMMATION
CA5,Électricité (unité propre),GWh,"",2018,Bretagne,CONSOMMATION
CA5,Électricité (unité propre),GWh,"",2019,Bretagne,CONSOMMATION
CA6,Électricité,ktep,114,2014,Bretagne,CONSOMMATION
CA6,Électricité,ktep,114,2015,Bretagne,CONSOMMATION
CA6,Électricité,ktep,123,2016,Bretagne,CONSOMMATION
CA6,Électricité,ktep,121,2017,Bretagne,CONSOMMATION
CA6,Électricité,ktep,115,2018,Bretagne,CONSOMMATION
CA6,Électricité,ktep,115,2019,Bretagne,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,13,2014,Bretagne,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,14,2015,Bretagne,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,14,2016,Bretagne,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,16,2017,Bretagne,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,17,2018,Bretagne,CONSOMMATION
CA7,Energies renouvelables & déchets (hors biocarburants),ktep,19,2019,Bretagne,CONSOMMATION
CA8,Chaleur commercialisée,ktep,2,2014,Bretagne,CONSOMMATION
CA8,Chaleur commercialisée,ktep,0,2015,Bretagne,CONSOMMATION
CA8,Chaleur commercialisée,ktep,2,2016,Bretagne,CONSOMMATION
CA8,Chaleur commercialisée,ktep,1,2017,Bretagne,CONSOMMATION
CA8,Chaleur commercialisée,ktep,4,2018,Bretagne,CONSOMMATION
CA8,Chaleur commercialisée,ktep,10,2019,Bretagne,CONSOMMATION
CI1,Industrie,ktep,901,2014,Bretagne,CONSOMMATION
CI1,Industrie,ktep,943,2015,Bretagne,CONSOMMATION
CI1,Industrie,ktep,907,2016,Bretagne,CONSOMMATION
CI1,Industrie,ktep,886,2017,Bretagne,CONSOMMATION
CI1,Industrie,ktep,936,2018,Bretagne,CONSOMMATION
CI1,Industrie,ktep,939,2019,Bretagne,CONSOMMATION
CI11,Chaleur commercialisée,ktep,32,2014,Bretagne,CONSOMMATION
CI11,Chaleur commercialisée,ktep,44,2015,Bretagne,CONSOMMATION
CI11,Chaleur commercialisée,ktep,35,2016,Bretagne,CONSOMMATION
CI11,Chaleur commercialisée,ktep,56,2017,Bretagne,CONSOMMATION
CI11,Chaleur commercialisée,ktep,42,2018,Bretagne,CONSOMMATION
CI11,Chaleur commercialisée,ktep,35,2019,Bretagne,CONSOMMATION
CI3,Charbon,ktep,0,2014,Bretagne,CONSOMMATION
CI3,Charbon,ktep,"",2015,Bretagne,CONSOMMATION
CI3,Charbon,ktep,"",2016,Bretagne,CONSOMMATION
CI3,Charbon,ktep,0,2017,Bretagne,CONSOMMATION
CI3,Charbon,ktep,0,2018,Bretagne,CONSOMMATION
CI3,Charbon,ktep,"",2019,Bretagne,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2014,Bretagne,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2015,Bretagne,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2016,Bretagne,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2017,Bretagne,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2018,Bretagne,CONSOMMATION
CI3b,dont hauts fourneaux,ktep,0,2019,Bretagne,CONSOMMATION
CI4,Produits pétroliers,ktep,114,2014,Bretagne,CONSOMMATION
CI4,Produits pétroliers,ktep,111,2015,Bretagne,CONSOMMATION
